Mod:Item:MetaData, Localized Name
chisel:planks-acacia:3, Acacia Planks
chisel:planks-acacia:4, Acacia Planks
chisel:planks-acacia:5, Acacia Planks
chisel:planks-acacia:6, Acacia Planks
chisel:planks-acacia:7, Acacia Planks
chisel:planks-acacia:8, Acacia Planks
chisel:planks-acacia:9, Acacia Planks
chisel:planks-acacia:10, Acacia Planks
chisel:planks-acacia:11, Acacia Planks
chisel:planks-acacia:12, Acacia Planks
chisel:planks-acacia:13, Acacia Planks
chisel:planks-acacia:14, Acacia Planks
chisel:planks-dark-oak:0, Dark Oak Planks
chisel:planks-dark-oak:1, Dark Oak Planks
chisel:planks-dark-oak:2, Dark Oak Planks
chisel:planks-dark-oak:3, Dark Oak Planks
chisel:planks-dark-oak:4, Dark Oak Planks
chisel:planks-dark-oak:5, Dark Oak Planks
chisel:planks-dark-oak:6, Dark Oak Planks
chisel:planks-dark-oak:7, Dark Oak Planks
chisel:planks-dark-oak:8, Dark Oak Planks
chisel:planks-dark-oak:9, Dark Oak Planks
chisel:planks-dark-oak:10, Dark Oak Planks
chisel:planks-dark-oak:11, Dark Oak Planks
chisel:planks-dark-oak:12, Dark Oak Planks
chisel:planks-dark-oak:13, Dark Oak Planks
chisel:planks-dark-oak:14, Dark Oak Planks
chisel:blockplatinum:0, Block of Platinum
chisel:blockplatinum:1, Block of Platinum
chisel:blockplatinum:2, Block of Platinum
chisel:blockplatinum:3, Block of Platinum
chisel:blockplatinum:4, Block of Platinum
chisel:blockplatinum:5, Block of Platinum
chisel:blockplatinum:6, Block of Platinum
chisel:prismarine:0, Prismarine
chisel:prismarine:1, Prismarine
chisel:prismarine:2, Prismarine
chisel:prismarine:3, Prismarine
chisel:prismarine:4, Prismarine
chisel:prismarine:5, Prismarine
chisel:prismarine:6, Prismarine
chisel:prismarine:7, Prismarine
chisel:prismarine:8, Prismarine
chisel:prismarine:9, Prismarine
chisel:prismarine:10, Prismarine
chisel:prismarine:11, Prismarine
chisel:prismarine:12, Prismarine
chisel:prismarine:13, Prismarine
chisel:prismarine:14, Prismarine
chisel:prismarine:15, Prismarine
chisel:prismarine1:0, Prismarine
chisel:prismarine1:1, Prismarine
chisel:prismarine1:2, Prismarine
chisel:prismarine1:3, Prismarine
chisel:prismarine1:4, Prismarine
chisel:prismarine1:5, Prismarine
chisel:prismarine1:6, Prismarine
chisel:prismarine1:7, Prismarine
chisel:prismarine1:8, Prismarine
chisel:prismarine1:9, Prismarine
chisel:prismarine2:0, Prismarine
chisel:prismarine2:1, Prismarine
chisel:prismarine2:2, Prismarine
chisel:prismarine2:3, Prismarine
chisel:prismarine2:4, Prismarine
chisel:prismarine2:5, Prismarine
chisel:quartz:0, Block of Quartz
chisel:quartz:1, Block of Quartz
chisel:quartz:2, Block of Quartz
chisel:quartz:3, Block of Quartz
chisel:quartz:4, Block of Quartz
chisel:quartz:5, Block of Quartz
chisel:quartz:6, Block of Quartz
chisel:quartz:7, Block of Quartz
chisel:quartz:8, Block of Quartz
chisel:quartz:9, Block of Quartz
chisel:quartz:10, Block of Quartz
chisel:quartz:11, Block of Quartz
chisel:quartz:12, Block of Quartz
chisel:quartz:13, Block of Quartz
chisel:quartz:14, Block of Quartz
chisel:quartz:15, Block of Quartz
chisel:quartz1:0, Block of Quartz
chisel:quartz1:1, Block of Quartz
chisel:quartz1:2, Block of Quartz
chisel:quartz1:3, Block of Quartz
chisel:quartz1:4, Block of Quartz
chisel:quartz1:5, Block of Quartz
chisel:quartz1:6, Block of Quartz
chisel:quartz1:7, Block of Quartz
chisel:quartz1:8, Block of Quartz
chisel:quartz1:9, Block of Quartz
chisel:quartz1:10, Block of Quartz
chisel:quartz1:11, Block of Quartz
chisel:quartz1:12, Block of Quartz
chisel:quartz1:13, Block of Quartz
chisel:quartz1:14, Block of Quartz
chisel:quartz1:15, Block of Quartz
chisel:redstone:0, Block of Redstone
chisel:redstone:1, Block of Redstone
chisel:redstone:2, Block of Redstone
chisel:redstone:3, Block of Redstone
chisel:redstone:4, Block of Redstone
chisel:redstone:5, Block of Redstone
chisel:redstone:6, Block of Redstone
chisel:redstone:7, Block of Redstone
chisel:redstone:8, Block of Redstone
chisel:redstone:9, Block of Redstone
chisel:redstone:10, Block of Redstone
chisel:redstone:11, Block of Redstone
chisel:redstone:12, Block of Redstone
chisel:redstone:13, Block of Redstone
chisel:redstone:14, Block of Redstone
chisel:redstone:15, Block of Redstone
chisel:redstone1:0, Block of Redstone
chisel:redstone1:1, Block of Redstone
chisel:redstone1:2, Block of Redstone
chisel:redstone1:3, Block of Redstone
chisel:redstone1:4, Block of Redstone
chisel:redstone1:5, Block of Redstone
chisel:redstone1:6, Block of Redstone
chisel:redstone1:7, Block of Redstone
chisel:redstone1:8, Block of Redstone
chisel:redstone1:9, Block of Redstone
chisel:redstone1:10, Block of Redstone
chisel:redstone1:11, Block of Redstone
chisel:sandstoneyellow:0, Sandstone
chisel:sandstoneyellow:1, Sandstone
chisel:sandstoneyellow:2, Sandstone
chisel:sandstoneyellow:3, Sandstone
chisel:sandstoneyellow:4, Sandstone
chisel:sandstoneyellow:5, Sandstone
chisel:sandstoneyellow:6, Sandstone
chisel:sandstoneyellow:7, Sandstone
chisel:sandstoneyellow:8, Sandstone
chisel:sandstoneyellow:9, Sandstone
chisel:sandstoneyellow:10, Sandstone
chisel:sandstoneyellow:11, Sandstone
chisel:sandstoneyellow:12, Sandstone
chisel:sandstoneyellow:13, Sandstone
chisel:sandstoneyellow:14, Sandstone
chisel:sandstoneyellow:15, Sandstone
chisel:sandstoneyellow1:0, Sandstone
chisel:sandstoneyellow1:1, Sandstone
chisel:sandstoneyellow1:2, Sandstone
chisel:sandstoneyellow1:3, Sandstone
chisel:sandstoneyellow1:4, Sandstone
chisel:sandstoneyellow1:5, Sandstone
chisel:sandstoneyellow1:6, Sandstone
chisel:sandstoneyellow1:7, Sandstone
chisel:sandstoneyellow1:8, Sandstone
chisel:sandstoneyellow1:9, Sandstone
chisel:sandstoneyellow2:0, Sandstone
chisel:sandstoneyellow2:1, Sandstone
chisel:sandstoneyellow2:2, Sandstone
chisel:sandstoneyellow2:3, Sandstone
chisel:sandstoneyellow2:4, Sandstone
chisel:sandstoneyellow2:5, Sandstone
chisel:sandstoneyellow2:6, Sandstone
chisel:sandstonered:0, Red Sandstone
chisel:sandstonered:1, Red Sandstone
chisel:sandstonered:2, Red Sandstone
chisel:sandstonered:3, Red Sandstone
chisel:sandstonered:4, Red Sandstone
chisel:sandstonered:5, Red Sandstone
chisel:sandstonered:6, Red Sandstone
chisel:sandstonered:7, Red Sandstone
chisel:sandstonered:8, Red Sandstone
chisel:sandstonered:9, Red Sandstone
chisel:sandstonered:10, Red Sandstone
chisel:sandstonered:11, Red Sandstone
chisel:sandstonered:12, Red Sandstone
chisel:sandstonered:13, Red Sandstone
chisel:sandstonered:14, Red Sandstone
chisel:sandstonered:15, Red Sandstone
chisel:sandstonered1:0, Red Sandstone
chisel:sandstonered1:1, Red Sandstone
chisel:sandstonered1:2, Red Sandstone
chisel:sandstonered1:3, Red Sandstone
chisel:sandstonered1:4, Red Sandstone
chisel:sandstonered1:5, Red Sandstone
chisel:sandstonered1:6, Red Sandstone
chisel:sandstonered1:7, Red Sandstone
chisel:sandstonered1:8, Red Sandstone
chisel:sandstonered1:9, Red Sandstone
chisel:sandstonered2:0, Red Sandstone
chisel:sandstonered2:1, Red Sandstone
chisel:sandstonered2:2, Red Sandstone
chisel:sandstonered2:3, Red Sandstone
chisel:sandstonered2:4, Red Sandstone
chisel:sandstonered2:5, Red Sandstone
chisel:sandstonered2:6, Red Sandstone
chisel:sandstone-scribbles:0, Sandstone Scribbles
chisel:sandstone-scribbles:1, Sandstone Scribbles
chisel:sandstone-scribbles:2, Sandstone Scribbles
chisel:sandstone-scribbles:3, Sandstone Scribbles
chisel:sandstone-scribbles:4, Sandstone Scribbles
chisel:sandstone-scribbles:5, Sandstone Scribbles
chisel:sandstone-scribbles:6, Sandstone Scribbles
chisel:sandstone-scribbles:7, Sandstone Scribbles
chisel:sandstone-scribbles:8, Sandstone Scribbles
chisel:sandstone-scribbles:9, Sandstone Scribbles
chisel:sandstone-scribbles:10, Sandstone Scribbles
chisel:sandstone-scribbles:11, Sandstone Scribbles
chisel:sandstone-scribbles:12, Sandstone Scribbles
chisel:sandstone-scribbles:13, Sandstone Scribbles
chisel:sandstone-scribbles:14, Sandstone Scribbles
chisel:sandstone-scribbles:15, Sandstone Scribbles
chisel:blocksilver:0, Block of Silver
chisel:blocksilver:1, Block of Silver
chisel:blocksilver:2, Block of Silver
chisel:blocksilver:3, Block of Silver
chisel:blocksilver:4, Block of Silver
chisel:blocksilver:5, Block of Silver
chisel:blocksilver:6, Block of Silver
chisel:blocksteel:0, Block of Steel
chisel:blocksteel:1, Block of Steel
chisel:blocksteel:2, Block of Steel
chisel:blocksteel:3, Block of Steel
chisel:blocksteel:4, Block of Steel
chisel:blocksteel:5, Block of Steel
chisel:blocksteel:6, Block of Steel
chisel:stonebrick:0, Chiseled Stone
chisel:stonebrick:1, Chiseled Stone
chisel:stonebrick:2, Chiseled Stone
chisel:stonebrick:3, Chiseled Stone
chisel:stonebrick:4, Chiseled Stone
chisel:stonebrick:5, Chiseled Stone
chisel:stonebrick:6, Chiseled Stone
chisel:stonebrick:7, Chiseled Stone
chisel:stonebrick:8, Chiseled Stone
chisel:stonebrick:9, Chiseled Stone
chisel:stonebrick:10, Chiseled Stone
chisel:stonebrick:11, Chiseled Stone
chisel:stonebrick:12, Chiseled Stone
chisel:stonebrick:13, Chiseled Stone
chisel:stonebrick:14, Chiseled Stone
chisel:stonebrick:15, Chiseled Stone
chisel:stonebrick1:0, Chiseled Stone
chisel:stonebrick1:1, Chiseled Stone
chisel:stonebrick1:2, Chiseled Stone
chisel:stonebrick1:3, Chiseled Stone
chisel:stonebrick1:4, Chiseled Stone
chisel:stonebrick1:5, Chiseled Stone
chisel:stonebrick1:6, Chiseled Stone
chisel:stonebrick1:7, Chiseled Stone
chisel:stonebrick1:8, Chiseled Stone
chisel:stonebrick1:9, Chiseled Stone
chisel:stonebrick2:0, Chiseled Stone
chisel:stonebrick2:1, Chiseled Stone
chisel:stonebrick2:2, Chiseled Stone
chisel:stonebrick2:3, Chiseled Stone
chisel:stonebrick2:4, Chiseled Stone
chisel:stonebrick2:5, Chiseled Stone
chisel:stonebrick2:6, Chiseled Stone
chisel:stonebrick2:7, Chiseled Stone
chisel:technical:0, Factory Block
chisel:technical:1, Factory Block
chisel:technical:2, Factory Block
chisel:technical:3, Factory Block
chisel:technical:4, Factory Block
chisel:technical:5, Factory Block
chisel:technical:6, Factory Block
chisel:technical:7, Factory Block
chisel:technical:8, Factory Block
chisel:technical:9, Factory Block
chisel:technical:10, Factory Block
chisel:technical:11, Factory Block
chisel:technical:12, Factory Block
chisel:technical:13, Factory Block
chisel:technical:14, Factory Block
chisel:technical:15, Factory Block
chisel:technical1:0, Factory Block
chisel:technical1:1, Factory Block
chisel:technical1:2, Factory Block
chisel:technical1:3, Factory Block
chisel:technical1:4, Factory Block
chisel:technicalnew:0, Factory Block
chisel:technicalnew:1, Factory Block
chisel:technicalnew:2, Factory Block
chisel:technicalnew:3, Factory Block
chisel:technicalnew:4, Factory Block
chisel:technicalnew:5, Factory Block
chisel:technicalnew:6, Factory Block
chisel:technicalnew:7, Factory Block
chisel:technicalnew:8, Factory Block
chisel:temple:0, Temple Block
chisel:temple:1, Temple Block
chisel:temple:2, Temple Block
chisel:temple:3, Temple Block
chisel:temple:4, Temple Block
chisel:temple:5, Temple Block
chisel:temple:6, Temple Block
chisel:temple:7, Temple Block
chisel:temple:8, Temple Block
chisel:temple:9, Temple Block
chisel:temple:10, Temple Block
chisel:temple:11, Temple Block
chisel:temple:12, Temple Block
chisel:temple:13, Temple Block
chisel:temple:14, Temple Block
chisel:temple:15, Temple Block
chisel:templemossy:0, Mossy Temple Block
chisel:templemossy:1, Mossy Temple Block
chisel:templemossy:2, Mossy Temple Block
chisel:templemossy:3, Mossy Temple Block
chisel:templemossy:4, Mossy Temple Block
chisel:templemossy:5, Mossy Temple Block
chisel:templemossy:6, Mossy Temple Block
chisel:templemossy:7, Mossy Temple Block
chisel:templemossy:8, Mossy Temple Block
chisel:templemossy:9, Mossy Temple Block
chisel:templemossy:10, Mossy Temple Block
chisel:templemossy:11, Mossy Temple Block
chisel:templemossy:12, Mossy Temple Block
chisel:templemossy:13, Mossy Temple Block
chisel:templemossy:14, Mossy Temple Block
chisel:templemossy:15, Mossy Temple Block
chisel:blocktin:0, Block of Tin
chisel:blocktin:1, Block of Tin
chisel:blocktin:2, Block of Tin
chisel:blocktin:3, Block of Tin
chisel:blocktin:4, Block of Tin
chisel:blocktin:5, Block of Tin
chisel:blocktin:6, Block of Tin
chisel:tyrian:0, Tyrian
chisel:tyrian:1, Tyrian
chisel:tyrian:2, Tyrian
chisel:tyrian:3, Tyrian
chisel:tyrian:4, Tyrian
chisel:tyrian:5, Tyrian
chisel:tyrian:6, Tyrian
chisel:tyrian:7, Tyrian
chisel:tyrian:8, Tyrian
chisel:tyrian:9, Tyrian
chisel:tyrian:10, Tyrian
chisel:tyrian:11, Tyrian
chisel:tyrian:12, Tyrian
chisel:tyrian:13, Tyrian
chisel:tyrian:14, Tyrian
chisel:tyrian:15, Tyrian
chisel:blockuranium:0, Block of Uranium
chisel:blockuranium:1, Block of Uranium
chisel:blockuranium:2, Block of Uranium
chisel:blockuranium:3, Block of Uranium
chisel:blockuranium:4, Block of Uranium
chisel:blockuranium:5, Block of Uranium
chisel:blockuranium:6, Block of Uranium
chisel:valentines:0, Valentines' Block
chisel:valentines:1, Valentines' Block
chisel:valentines:2, Valentines' Block
chisel:valentines:3, Valentines' Block
chisel:valentines:4, Valentines' Block
chisel:valentines:5, Valentines' Block
chisel:valentines:6, Valentines' Block
chisel:valentines:7, Valentines' Block
chisel:valentines:8, Valentines' Block
chisel:valentines:9, Valentines' Block
chisel:voidstone:0, Voidstone
chisel:voidstone:1, Voidstone
chisel:voidstone:2, Voidstone
chisel:voidstone:3, Voidstone
chisel:voidstone:4, Voidstone
chisel:voidstone:5, Voidstone
chisel:voidstone:6, Voidstone
chisel:voidstone:7, Voidstone
chisel:energizedvoidstone:0, Primal Voidstone
chisel:energizedvoidstone:1, Primal Voidstone
chisel:energizedvoidstone:2, Primal Voidstone
chisel:energizedvoidstone:3, Primal Voidstone
chisel:energizedvoidstone:4, Primal Voidstone
chisel:energizedvoidstone:5, Primal Voidstone
chisel:energizedvoidstone:6, Primal Voidstone
chisel:energizedvoidstone:7, Primal Voidstone
chisel:voidstonerunic:0, Runed Voidstone
chisel:voidstonerunic:1, Runed Voidstone
chisel:voidstonerunic:2, Runed Voidstone
chisel:voidstonerunic:3, Runed Voidstone
chisel:voidstonerunic:4, Runed Voidstone
chisel:voidstonerunic:5, Runed Voidstone
chisel:voidstonerunic:6, Runed Voidstone
chisel:voidstonerunic:7, Runed Voidstone
chisel:voidstonerunic:8, Runed Voidstone
chisel:voidstonerunic:9, Runed Voidstone
chisel:voidstonerunic:10, Runed Voidstone
chisel:voidstonerunic:11, Runed Voidstone
chisel:voidstonerunic:12, Runed Voidstone
chisel:voidstonerunic:13, Runed Voidstone
chisel:voidstonerunic:14, Runed Voidstone
chisel:waterstone:0, Waterstone
chisel:waterstone:1, Waterstone
chisel:waterstone:2, Waterstone
chisel:waterstone:3, Waterstone
chisel:waterstone:4, Waterstone
chisel:waterstone:5, Waterstone
chisel:waterstone:6, Waterstone
chisel:waterstone:7, Waterstone
chisel:waterstone:8, Waterstone
chisel:waterstone:9, Waterstone
chisel:waterstone:10, Waterstone
chisel:waterstone:11, Waterstone
chisel:waterstone:12, Waterstone
chisel:waterstone:13, Waterstone
chisel:waterstone:14, Waterstone
chisel:waterstone:15, Waterstone
chisel:waterstone1:0, Waterstone
chisel:waterstone1:1, Waterstone
chisel:waterstone1:2, Waterstone
chisel:waterstone1:3, Waterstone
chisel:waterstone1:4, Waterstone
chisel:waterstone1:5, Waterstone
chisel:waterstone1:6, Waterstone
chisel:waterstone1:7, Waterstone
chisel:waterstone1:8, Waterstone
chisel:waterstone1:9, Waterstone
chisel:waterstone1:10, Waterstone
chisel:waterstone1:11, Waterstone
chisel:waterstone1:12, Waterstone
chisel:waterstone1:13, Waterstone
chisel:waterstone1:14, Waterstone
chisel:waterstone1:15, Waterstone
chisel:waterstone2:0, Waterstone
chisel:wool_black:0, Black Wool
chisel:wool_black:1, Black Wool
chisel:wool_red:0, Red Wool
chisel:wool_red:1, Red Wool
chisel:wool_green:0, Green Wool
chisel:wool_green:1, Green Wool
chisel:wool_brown:0, Brown Wool
chisel:wool_brown:1, Brown Wool
chisel:wool_blue:0, Blue Wool
chisel:wool_blue:1, Blue Wool
chisel:wool_purple:0, Purple Wool
chisel:wool_purple:1, Purple Wool
chisel:wool_cyan:0, Cyan Wool
chisel:wool_cyan:1, Cyan Wool
chisel:wool_lightgray:0, Light Gray Wool
chisel:wool_lightgray:1, Light Gray Wool
chisel:wool_gray:0, Gray Wool
chisel:wool_gray:1, Gray Wool
chisel:wool_pink:0, Pink Wool
chisel:wool_pink:1, Pink Wool
chisel:wool_lime:0, Lime Wool
chisel:wool_lime:1, Lime Wool
chisel:wool_yellow:0, Yellow Wool
chisel:wool_yellow:1, Yellow Wool
chisel:wool_lightblue:0, Light Blue Wool
chisel:wool_lightblue:1, Light Blue Wool
chisel:wool_magenta:0, Magenta Wool
chisel:wool_magenta:1, Magenta Wool
chisel:wool_orange:0, Orange Wool
chisel:wool_orange:1, Orange Wool
chisel:wool_white:0, Wool
chisel:wool_white:1, Wool
forge:bucketfilled, %s Bucket
appliedenergistics2:quartz_ore, Certus Quartz Ore
appliedenergistics2:charged_quartz_ore, Charged Certus Quartz Ore
appliedenergistics2:matrix_frame, Matrix Frame
appliedenergistics2:quartz_block, Certus Quartz Block
appliedenergistics2:quartz_pillar, Certus Quartz Pillar
appliedenergistics2:chiseled_quartz_block, Chiseled Certus Quartz Block
appliedenergistics2:quartz_glass, Quartz Glass
appliedenergistics2:quartz_vibrant_glass, Vibrant Quartz Glass
appliedenergistics2:quartz_fixture, Charged Quartz Fixture
appliedenergistics2:fluix_block, Fluix Block
appliedenergistics2:sky_stone_block, Sky Stone
appliedenergistics2:smooth_sky_stone_block, Sky Stone Block
appliedenergistics2:sky_stone_brick, Sky Stone Brick
appliedenergistics2:sky_stone_small_brick, Sky Stone Small Brick
appliedenergistics2:sky_stone_chest, Sky Stone Chest
appliedenergistics2:smooth_sky_stone_chest, Sky Stone Block Chest
appliedenergistics2:sky_compass, Meteorite Compass
appliedenergistics2:grindstone, Quartz Grindstone
appliedenergistics2:crank, Wooden Crank
appliedenergistics2:inscriber, Inscriber
appliedenergistics2:wireless_access_point, ME Wireless Access Point
appliedenergistics2:charger, Charger
appliedenergistics2:tiny_tnt, Tiny TNT
appliedenergistics2:security_station, ME Security Terminal
appliedenergistics2:quantum_ring, ME Quantum Ring
appliedenergistics2:quantum_link, ME Quantum Link Chamber
appliedenergistics2:spatial_pylon, Spatial Pylon
appliedenergistics2:spatial_io_port, Spatial IO Port
appliedenergistics2:controller, ME Controller
appliedenergistics2:drive, ME Drive
appliedenergistics2:chest, ME Chest
appliedenergistics2:interface, ME Interface
appliedenergistics2:fluid_interface, ME Fluid Interface
appliedenergistics2:cell_workbench, Cell Workbench
appliedenergistics2:io_port, ME IO Port
appliedenergistics2:condenser, Matter Condenser
appliedenergistics2:energy_acceptor, Energy Acceptor
appliedenergistics2:vibration_chamber, Vibration Chamber
appliedenergistics2:quartz_growth_accelerator, Crystal Growth Accelerator
appliedenergistics2:energy_cell, Energy Cell
appliedenergistics2:dense_energy_cell, Dense Energy Cell
appliedenergistics2:creative_energy_cell, Creative Energy Cell
appliedenergistics2:crafting_unit, Crafting Unit
appliedenergistics2:crafting_accelerator, Crafting Co-Processing Unit
appliedenergistics2:crafting_storage_1k, 1k Crafting Storage
appliedenergistics2:crafting_storage_4k, 4k Crafting Storage
appliedenergistics2:crafting_storage_16k, 16k Crafting Storage
appliedenergistics2:crafting_storage_64k, 64k Crafting Storage
appliedenergistics2:crafting_monitor, Crafting Monitor
appliedenergistics2:molecular_assembler, Molecular Assembler
appliedenergistics2:light_detector, Light Detecting Fixture
appliedenergistics2:paint, tile.appliedenergistics2.paint.name
appliedenergistics2:sky_stone_stairs, Sky Stone Stairs
appliedenergistics2:smooth_sky_stone_stairs, Sky Stone Block Stairs
appliedenergistics2:sky_stone_brick_stairs, Sky Stone Brick Stairs
appliedenergistics2:sky_stone_small_brick_stairs, Sky Stone Small Brick Stairs
appliedenergistics2:fluix_stairs, Fluix Stairs
